contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
ZJ_WZ_contig_15904605	5014	NA	60863.85606	8.238058389	low	12.6104891	171	DTR_006410	38.1	42.13	5.053828571	11.09662857	2	1
ZJ_WZ_contig_24063688	5014	NA	30346.28357	16.52261632	medium	7.4346524	3	DTR_891347	33.58	100	4.01	15.7	1	1
ZJ_WZ_contig_2559635	5014	NA	53874.93427	9.306739892	medium	7.703383729	16	GCA_003498425.1	51.36	58.79	7.250354331	12.6873622	2	1
HN_SY_contig_16988066	5013	NA	98361.15436	5.096524164	medium	7.958415487	6	GCA_016835895.1	39.97	59.14	5.05	13.8	1	1
JS_LYG_contig_19124601||full	5013	NA	33339.97644	15.03600343	low	22.64180508	8	Sp_Ga0160474_1013122_Ga0160474_101312	28	31.97	NA	NA	0	1
SD_DY_contig_2424601	5013	NA	53840.11377	9.310901573	low	12.49552918	40	DTR_308598	35.25	42.5	NA	NA	0	1
SD_QD_contig_10775217||full	5013	NA	57449.57117	8.725913698	low	11.51254212	562	GCA_012944545.1	45	36.38	5.831968577	14.44058226	2	1
SD_QD_contig_1640298||full	5013	NA	212920.6938	2.354397738	low	13.18212496	99	DTR_236565	38.7	37.29	0.92	3.24	1	1
ZJ_NB_contig_18683558||full	5013	NA	152190.68	3.293894213	low	25.7423875	6	GCA_002603985.1	35.2	15.77	9.15	14.61	1	1
ZJ_WZ_contig_18458155	5013	NA	186025.7428	2.694788326	high	4.545549193	8	GCA_002599205.1	53.26	69.53	2.434557744	2.93340858	4	1
ZJ_WZ_contig_21700249||full	5013	NA	60102	8.340820605	high	3.923096017	1	832840	53.41	82.79	7.853803681	13.81202454	2	1
ZJ_WZ_contig_23189310	5013	NA	56495	8.873351624	high	2.703717612	1	DTR_273368	64.92	85.83	7.604559748	11.46946541	2	1
GX_BH_contig_280941	5012	NA	37966.26815	13.20119212	medium	5.705265903	98	DTR_122146	37.79	75.91	7.833449367	14.49647152	2	1
HN_SY_contig_26374712	5012	NA	567960	0.882456511	low	25.43900354	1	GCA_000844405.1	39.5	14.3	1.09	16.8	1	1
HN_SY_contig_30571420||full	5012	NA	50413.66312	9.941749299	high	4.717618862	10	DTR_315710	60.87	48.89	6.03	11.9893188	2	1
ZJ_NB_contig_7210005||full	5012	NA	197710	2.535026048	medium	9.049739468	1	GCA_902985825.1	35.7	43.48	2.26	3.66	1	1
GD_ZH_contig_12980132||full	5011	NA	202793.9656	2.470980823	low	27.3298539	10	3300015615|Ga0183872_11122578	36.3	8.57	NA	NA	0	1
GX_BH_contig_10053373	5011	NA	50094.52581	10.003089	low	14.36045116	27	DTR_319161	64.2	7.49	3.106148439	14.77853885	3	1.01
JS_LYG_contig_6983480||full	5011	NA	215994.6829	2.319964516	medium	7.703383729	10	GCA_903233215.1	51.88	58.7	2.43	11.81	1	1
SD_QD_contig_3717227||full	5011	NA	161606.4653	3.100742282	low	14.89482661	84	DTR_260517	49	20.94	NA	NA	0	1
ZJ_WZ_contig_10190591	5011	NA	190322.5738	2.632898399	high	2.786031571	2	GCA_001882115.1	86.1	34.59	2.420928471	3.199870396	7	1
ZJ_WZ_contig_538038	5011	NA	437030.8086	1.146601086	low	25.7423875	2	GCA_000844405.1	36.8	15.12	11.92	33.56	1	1.01
GX_BH_contig_19490243||full	5010	NA	64500.56789	7.767373472	low	10.64388962	3	DTR_201430	50.16	27.63	4.398242369	14.19258557	3	1
HN_SY_contig_1160379||full	5010	NA	48858.64351	10.25407101	medium	9.114980342	68	DTR_168397	31.64	70.27	7.13	12.93	1	1
LN_DD_contig_24556058	5010	NA	NA	NA	NA	NA	0	NA	NA	NA	0.4	1.06	1	1
LN_DD_contig_4216586	5010	NA	58582.12246	8.552097106	low	22.11309875	15	DTR_136997	45.3	16.01	NA	NA	0	1
SD_QD_contig_12314279	5010	NA	65516.90339	7.646881554	high	4.567097948	4	DTR_891910	56.9	76.78	NA	NA	0	1
ZJ_WZ_contig_17694000	5010	NA	53671.92733	9.334488715	high	2.944533302	205	DTR_630054	92	44.53	6.32655102	12.2647551	2	1
FJ_XM_contig_13125248	5009	NA	176183.4971	2.843058562	medium	9.11672823	120	GCA_902988895.1	44.08	56.15	2.375202578	5.09629823	4	1
GX_BH_contig_10633795||full	5009	NA	15724.95309	31.85383111	medium	8.284564289	12	GCA_002997425.1	39.82	52.3	23.9353151	33.85697514	5	1
GX_BH_contig_17699766	5009	NA	42794.18867	11.7048603	medium	6.042488233	4	DTR_261478	47.04	69.26	3.45	12.94	1	1
HN_SY_contig_27211889	5009	NA	182597.2019	2.743196472	low	14.00865819	267	3300017700|Ga0181339_1000001	27.81	38.97	1.45	6.45	1	1
JS_LYG_contig_13811718	5009	NA	37237.14502	13.45162202	low	19.4362889	2	DTR_250869	34.6	20.4	1.3	1.52	1	1
JS_YC_contig_12984253||full	5009	NA	67869.08273	7.380385587	low	15.8221247	33	DTR_208108	57.1	16.19	7.538343914	13.83980119	3	1
LN_DD_contig_11017498||full	5009	NA	101871.6533	4.916971343	low	26.96562388	7	3300037313|Ga0395908_0000125	40.2	9.91	NA	NA	0	1
LN_DD_contig_1949355	5009	NA	42702.03221	11.73012089	medium	6.36	99	GCA_022401945.1	41.81	86.64	6.072252641	17.60151929	5	1
LN_DD_contig_7558790	5009	NA	135527	3.695942506	low	20.51517939	1	DTR_257814	27.2	9.8	4.59	15.11	1	1
GX_BH_contig_21114929	5008	NA	55931.70119	8.953777364	low	26.96562388	3	DTR_698021	41.5	8.22	7.64208589	9.130858896	2	1
GX_BH_contig_25377218	5008	NA	42981.78003	11.65144858	low	14.00865819	3	DTR_041586	32.2	41.76	3.46	14.17	1	1
LN_DD_contig_8594494||full	5008	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1
ZJ_NB_contig_26863676||full	5008	NA	49330.50378	10.15193362	high	4.545549193	25	DTR_345821	52.6	68.5	6.35156283	11.72234337	3	1
GX_BH_contig_9934083||full_1	5007	NA	NA	NA	NA	NA	0	NA	NA	NA	2.86	17.04	1	1
JS_YC_contig_18209628	5007	NA	62755.2856	7.978610808	medium	5.981591463	2	GCA_012940295.1	53.76	49.31	2.63	14.64	1	1
LN_DD_contig_11357245	5007	NA	17411	28.75768193	medium	7.958415487	1	3300022542|Ga0247412_1563446	39.5	59.71	11.91	33.53	1	1
HN_SY_contig_9253044||full	5006	NA	36116.33254	13.86076505	low	12.49552918	12	DTR_158136	33.5	39.82	5.68	11.89	1	1
LN_DD_contig_16599615||full	5006	NA	180800.1473	2.768803055	high	2.0256917	6	3300032235|Ga0335262_1233138	85.6	79.07	1.880126183	9.776025237	2	1.01
LN_DD_contig_2499389||full	5006	NA	310484.6237	1.612318169	low	23.38766299	7	GCA_902989045.1	26.7	36.86	NA	NA	0	1
SD_DY_contig_9421026||full	5006	NA	100669.0715	4.972728887	medium	5.780346821	6	DTR_167930	36.68	81.02	5.299530988	11.98976549	2	1
ZJ_NB_contig_9288569	5006	NA	61528.97469	8.136004257	high	3.239160662	36	GCA_003505035.1	71.29	66.96	2.13	8.49	1	1
ZJ_WZ_contig_23204824	5006	NA	224125.0842	2.233574175	low	10.26548673	28	3300005077|Ga0071116_1000032	51.5	38.28	3.33	7.41	1	1
ZJ_WZ_contig_9720161	5006	NA	35600.65721	14.06153816	medium	5.63301787	18	GCA_012950935.1	44.92	82.25	10.07742424	14.88888889	2	1
FJ_XM_contig_17941108||full	5005	NA	58752.28172	8.518818084	low	25.43900354	9	DTR_270066	38.8	13.83	NA	NA	0	1
FJ_XM_contig_28339954	5005	NA	66661.9229	7.508034245	low	11.13282589	8	DTR_208135	50.9	24.08	3.5	12.06	1	1
GD_ST_contig_14367466	5005	NA	35674.77001	14.02952282	low	10.73817066	8	DTR_232373	31.57	57.3	7.56	11.82	1	1
LN_DD_contig_24263446||full	5005	NA	55518	9.015094204	low	13.97579829	1	DTR_004256	40.8	28.44	10.07	15.2	1	1
SD_DY_contig_8188305	5005	NA	43182.63505	11.59030706	low	13.59123362	5	GCA_012944485.1	24.1	52.21	7.82	13.7	1	1
ZJ_NB_contig_23805337	5005	NA	354626.5003	1.411344047	medium	6.291683646	9	DTR_315631	41.64	72.13	2.06	14.68	1	1
GD_ZH_contig_13919796	5004	NA	82366.13688	6.075312245	low	22.91815918	27	DTR_202280	49.6	9.8	NA	NA	0	1
JS_LYG_contig_15363644	5004	NA	47352.93164	10.56745554	medium	5.34106412	81	GCA_020476805.1	44.93	82.97	9.103337242	12.47737619	3	1
JS_LYG_contig_19229146	5004	NA	59069.61455	8.471360509	medium	5.55225339	98	DTR_891406	70.96	26.47	3.05	15.28	1	1
ZJ_NB_contig_20334154	5004	NA	39289.52692	12.73621851	medium	5.780346821	39	DTR_698751	33.33	77.67	7.214769501	14.35728782	4	1
FJ_XM_contig_35469457	5003	NA	175212.5179	2.855389592	medium	7.958415487	17	GCA_002956535.1	37.89	58.57	2.279809806	4.119693434	4	1
GD_ZH_contig_22287720	5003	NA	64422.78357	7.765886109	medium	8.382931156	112	3300045284|Ga0467014_0000124	57.15	30.19	6.288701201	14.15520266	3	1
GD_ZH_contig_24569721||full	5003	NA	38481.17068	13.00116372	low	25.75559273	2	GCA_012954465.1	31.5	15.31	NA	NA	0	1
GD_ZH_contig_4550456||full	5003	NA	342008.622	1.462828618	low	10.0351978	27	GCA_000916835.1	38.1	43.57	0.31276794	2.544398882	2	1.01
GX_BH_contig_12769528	5003	NA	84932.56315	5.890555771	medium	9.145997228	7	GCA_004340505.1	29.17	77.96	NA	NA	0	1
JS_YC_contig_3487016	5003	NA	504657.28	0.991365863	medium	6.042488233	3	3300042542|Ga0453075_0000001	45.14	68.49	2.174358289	4.116951872	2	1
SD_DY_contig_6830357||full	5003	NA	33749	14.82414294	low	15.47143355	1	DTR_300639	61.7	17.33	NA	NA	0	1
SD_QD_contig_17830333||full	5003	NA	368622.0841	1.357216568	low	22.64180508	18	3300014848|Ga0182794_100008	31.8	31.73	NA	NA	0	1
GD_ZH_contig_10472894||full	5002	NA	51351.16319	9.740772535	low	10.26548673	8	661546	49.71	37.64	NA	NA	0	1
GD_ZH_contig_8964445	5002	NA	45253.58986	11.05326675	low	10.7645696	7	DTR_191733	45	42.36	6.59	15.07	1	1
HN_SY_contig_11393670||full	5002	NA	45887.45993	10.90058157	low	12.6104891	37	GCA_013122705.1	38.3	39.99	NA	NA	0	1
HN_SY_contig_12612168	5002	NA	114002.4835	4.387623714	low	23.31770681	133	DTR_236442	28.9	21.12	9.147947878	10.20335907	3	1
JS_LYG_contig_7306636	5002	NA	46206.73028	10.82526283	low	11.6380162	165	936882	45.1	31.72	4.48	13.9296134	2	1
SD_DY_contig_8923460	5002	NA	50707.06552	9.864503	medium	9.11672823	27	DTR_354621	47.4	55.68	4.916567569	7.099080815	3	1
SD_QD_contig_17220354	5002	NA	53838	9.290835469	low	22.11309875	1	DTR_201460	44.8	14.64	NA	NA	0	1.02
ZJ_WZ_contig_7705297	5002	NA	36355.06057	13.75874478	medium	7.703383729	270	DTR_331351	49.18	60.57	9.927540522	14.98813258	3	1
FJ_XM_contig_15294082||full	5001	NA	53988.41013	9.263099224	medium	6.042488233	21	GCA_002602905.1	44.57	68.04	4.54	13.96	1	1
JS_YC_contig_20216085	5001	NA	191129.6066	2.616549099	high	1.916732129	15	GCA_000890375.1	78.35	91.68	0.924533587	3.336115161	3	1
JS_YC_contig_4066932	5001	NA	37777.37066	13.23808384	medium	7.4346524	7	DTR_140305	35.56	100	3.46	14.16	1	1
LN_DD_contig_8062442	5001	NA	365325.2686	1.36891708	high	4.886171614	39	GCA_004916835.1	52.85	81.68	1.328865678	1.830831015	3	1
SD_QD_contig_12799413||full	5001	NA	325546.1975	1.536187502	low	10.35216718	3	GCA_001887825.1	50.5	36.83	NA	NA	0	1
SD_QD_contig_6472541_1	5001	NA	605198.1298	0.826340954	low	16.04589098	46	GCA_002116175.1	34.7	28.31	0.4	1.47	1	1
LN_DD_contig_25077539||full	5000	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1
ZJ_WZ_contig_4545113	5000	NA	62233.48611	8.03425987	high	3.677461682	39	GCA_012955245.1	64.28	54.25	6.902961395	14.94910582	3	1
LN_DD_contig_1435736_1	4990	NA	54559.66214	9.145951063	low	16.04589098	103	DTR_010362	36.5	31.61	0.8	13.3	1	1
ZJ_WZ_contig_7515173_1	4972	NA	56097.88087	8.863079894	medium	9.770421783	145	DTR_062501	46.21	45.37	2.96	13.23	1	1
JS_YC_contig_9226233||full_1	4963	NA	44002.17759	11.27898725	low	18.15858546	16	DTR_254650	32.11	32.82	7.297854999	13.14531511	3	1
GD_ZH_contig_17444040||full_1	4959	NA	NA	NA	NA	NA	0	NA	NA	NA	2.75	5.64	1	1.01
HN_SY_contig_7214421_1	4952	NA	185792.1138	2.665344561	medium	5.705265903	289	DTR_285751	41.32	74.69	2.16	6.47	1	1
ZJ_NB_contig_12525256||full_1	4951	NA	59321	8.346116889	low	23.31770681	1	3300022719|Ga0248485_1000440	29.1	19.07	4.06	14.74	1	1.01
SD_DY_contig_9704914||full_1	4946	4409	46331.91638	9.516118356	medium	6.715262547	60	DTR_144454	38.82	66.92	7.385891089	12.4610396	2	1
SD_DY_contig_3710884||full_1	4921	NA	77296.9714	6.366355513	medium	5.515370705	166	DTR_251751	56.11	42.08	5.268635171	14.70188976	2	1
SD_QD_contig_20756301||0_partial_1	4915	NA	46048.1557	10.6736088	medium	5.25388435	12	DTR_318049	48.97	77.47	8.070206766	13.57302808	3	1
ZJ_WZ_contig_22700290||full_1	4908	NA	61195.35043	8.020217166	low	11.51254212	114	DTR_328777	44.2	32.98	3.126702128	9.80672147	2	1
HN_SY_contig_20322205_1	4904	NA	197757.0984	2.479809847	high	4.807273767	6	DTR_264211	55.78	65.06	2.05	2.74	1	1
JS_LYG_contig_11165158_1	4903	NA	181159.9213	2.706448515	medium	5.526948163	116	GCA_000893355.1	52.36	70.03	2.48	6.32	1	1
JS_YC_contig_21981646||full_1	4897	NA	182109.653	2.689039224	medium	8.895372584	20	753169	45.36	51.36	2.96	14.56	1	1
SD_DY_contig_6879800||full_1	4890	NA	224733	2.17591542	medium	9.11672823	1	DTR_041620	42.9	56.64	1.71	3.66	1	1
SD_QD_contig_16343787||full_1	4885	NA	50640.13947	9.646497918	low	11.90810751	352	DTR_113642	52.9	17.77	2	13.15	1	1
JS_YC_contig_28038059_1	4877	NA	NA	NA	NA	NA	0	NA	NA	NA	4.87	15.86	1	1.01
GX_BH_contig_2157372||full_1	4872	NA	45476.71495	10.71317487	medium	5.886046356	99	DTR_148582	34.24	75.39	6.94	12.58	1	1
SD_DY_contig_14674986||full_1	4872	NA	73513.83765	6.62732372	low	14.69115206	54	DTR_248291	32.6	35.48	7.29	15.98	1	1
ZJ_WZ_contig_5922758||full_1	4861	NA	45667.11792	10.64442037	medium	8.895372584	91	GCA_002602905.1	42.99	48.04	6.92	12.55	1	1
GX_BH_contig_31952060_1	4858	NA	36901.04974	13.16493713	medium	8.382931156	3	DTR_890015	57.36	30.68	4.35	12.73	1	1
FJ_XM_contig_32758856_1	4855	NA	94735	5.124821872	low	23.31770681	1	DTR_517795	28	21.12	0.449176963	0.843124244	3	1.01
ZJ_NB_contig_20675962_1	4855	NA	7837.738853	61.94388574	medium	9.770421783	4	DTR_072401	46.82	44.87	45.26	100	1	1
SD_DY_contig_27217171||full_1	4853	NA	37853.66709	12.82042236	low	11.51254212	10	DTR_074463	44.7	34.52	5.569127517	15.04786577	2	1
JS_YC_contig_17586301||full_1	4846	NA	224859.7574	2.155121066	low	10.31618577	10	GCA_002607585.1	30.4	43.65	1.4	6.24	1	1
SD_QD_contig_2605844||full_1	4844	NA	46617.28518	10.39099549	medium	6.4623374	198	GCA_004778665.1	34.21	68	5.991895803	12.8768741	2	1
SD_QD_contig_5289356||full_1	4842	NA	NA	NA	NA	NA	0	NA	NA	NA	1.27	4.24	1	1
GD_ST_contig_10954300||full_1	4837	NA	NA	NA	NA	NA	0	NA	NA	NA	3.91	4.63	1	1
LN_DD_contig_7829212||full_1	4834	NA	62481.213	7.736725598	low	10.73817066	62	DTR_038108	29.23	56.76	7.091489181	10.2253847	4	1
GX_BH_contig_28598345||full_1	4831	NA	59846.6322	8.072300516	low	14.00865819	3	DTR_571288	28.6	40.18	5.13316129	14.36442396	2	1
GX_BH_contig_11655318||full_1	4820	NA	39701.564	12.14057965	high	4.654041342	491	DTR_351815	46.9	93.44	6.313419198	14.003892	3	1
JS_YC_contig_11955599||full_1	4818	NA	144300.5	3.33886577	low	25.07880911	2	GCA_002990925.1	32.1	9.86	3.52673038	11.94865147	3	1
JS_LYG_contig_7399259_1	4813	NA	179062.5187	2.687888026	high	4.054545455	25	DTR_346478	57.6	55.18	2.059896142	4.224792285	2	1
SD_DY_contig_20107384_1	4809	NA	47491.04641	10.12611927	medium	9.606760952	61	DTR_324509	55	26.38	5.998339223	14.61282686	2	1
ZJ_WZ_contig_11246623||full_1	4808	NA	130464.2179	3.685301669	medium	8.828654405	48	GCA_000864205.1	31.5	72.8	1.532329545	12.58839015	2	1
JS_YC_contig_21335642||full_1	4806	NA	50601.93239	9.497661004	medium	6.784734348	128	DTR_144454	36.17	62.77	4.44	13.11	1	1
ZJ_WZ_contig_17024651||full_1	4802	NA	71123.24839	6.751660123	low	16.35466304	13	686652	41.8	19.04	6.63	16.31	1	1
JS_LYG_contig_7930453_1	4801	NA	45429.36238	10.568055	medium	6.640552136	141	DTR_318779	43.44	66.27	5.970152822	13.97314792	4	1
GD_ZH_contig_3509448||full_1	4796	NA	57419.69507	8.352534777	medium	6.042488233	3	3300005096|Ga0072503_120028	46.32	71.17	7.340050429	12.79419403	3	1
ZJ_NB_contig_4556750||full_1	4796	NA	45186.28732	10.61383947	low	14.00865819	37	GCA_902986535.1	32.3	42.19	8.26	13.84	1	1
GD_ZH_contig_4321696||full_1	4792	NA	50636.63906	9.463503283	low	12.6104891	12	DTR_059330	39.58	38.96	6.033873308	15.44126791	3	1
ZJ_WZ_contig_3949645_1	4791	NA	55680.3704	8.604468622	low	12.6104891	33	694698	37.89	42.42	6.25	13.86	1	1
HN_SY_contig_34539387||full_1	4790	NA	51800.52265	9.247010947	low	22.64180508	11	DTR_261415	30.3	31.7	4.28	10.38	1	1
JS_LYG_contig_14545956||full_1	4789	NA	1082917.034	0.442231477	low	12.6104891	20	GCA_002966425.1	41	40.34	0.444614537	0.956508811	2	1.01
SD_QD_contig_29586576||full_1	4786	NA	215392.0052	2.221995192	low	11.90810751	6	DTR_202747	53.3	18.91	2.046466877	4.364684543	2	1
SD_QD_contig_5390720||full_1	4783	NA	38536.92554	12.41147272	medium	5.396383866	17	DTR_312937	34.58	87.56	7.004256619	13.28549898	2	1
JS_LYG_contig_11663847||full_1	4771	NA	49270.38728	9.683301194	medium	6.784734348	63	DTR_009273	34.9	66.33	1.43	11.67	1	1
JS_YC_contig_21483867_1	4736	NA	NA	NA	NA	NA	0	NA	NA	NA	2.07	2.81	1	1
ZJ_NB_contig_2219229||full_1	4728	NA	46061.13325	10.26461936	low	10.0351978	670	226407	38.4	45.53	6.7	13.09	1	1
ZJ_WZ_contig_11941804_1	4721	NA	50874.46556	9.279704362	low	25.43900354	44	DTR_268132	42.4	15.82	7.37	13.2	1	1
ZJ_WZ_contig_288459_1	4714	NA	147747.9431	3.190568953	low	11.6380162	51	DTR_272975	46.8	29.7	2.2	10.58	1	1
JS_YC_contig_3814048||full_1	4713	3309	46963.48755	7.045899214	medium	6.4623374	251	DTR_183404	34.24	71.91	3.032592593	9.125925926	2	1
JS_YC_contig_27075048||full_1	4709	NA	87706.00222	5.369073815	low	25.07880911	2	DTR_201404	28.9	11.93	2.17	6.06	1	1
JS_YC_contig_457245||full_1	4705	NA	118233	3.979430447	low	27.3298539	1	DTR_041643	32.9	12.13	2.17	6.05	1	1.02
SD_QD_contig_2506657||full_1	4698	NA	55894.3302	8.405145894	medium	8.814503308	364	DTR_888931	62.1	23.05	6.69	12.13	1	1
ZJ_WZ_contig_3084789_1	4689	NA	328957.3183	1.425412885	medium	6.042488233	17	3300017700|Ga0181339_1000001	45.21	68.73	0.37	1.56	1	1
ZJ_WZ_contig_25237505_1	4688	NA	142728.6532	3.284554219	low	13.18212496	130	DTR_288145	40.2	35.81	2.37	10.88	1	1
ZJ_WZ_contig_21012468_1	4685	NA	55462.99655	8.447073349	low	22.91815918	9	DTR_892769	50.6	10.17	4.19	12.27	1	1
SD_QD_contig_9711483||full_1	4683	NA	NA	NA	NA	NA	0	NA	NA	NA	2.45	5.6	1	1
JS_LYG_contig_13883560||full_1	4668	NA	95043	4.911461128	high	4.567097948	1	DTR_203235	55.53	73.89	3.225949821	12.35645161	2	1
ZJ_NB_contig_6847599||full_1	4668	NA	41387.77178	11.27869368	high	3.864279207	5	DTR_893782	51.91	100	6.1	13.83	1	1
SD_DY_contig_7305482_1	4667	NA	103657.281	4.50233689	medium	8.794738452	12	DTR_223925	35.9	57.02	2.36	6.02	1	1
SD_QD_contig_13599178||full_fragment_1_1	4664	NA	38626.12603	12.07472889	low	18.15858546	18	DTR_326820	28.2	36.46	5.209667567	17.86651518	4	1
ZJ_NB_contig_26537245||full_1	4662	NA	41559	11.21778676	high	4.443339876	1	DTR_892439	51.88	87.76	9.842276043	14.05930812	3	1
GD_ZH_contig_15816483||full_1	4658	NA	50787.64245	9.171522393	medium	5.640745652	80	DTR_248052	45.68	75.08	6.343476105	14.12839865	3	1
GD_ZH_contig_25779986||full_1	4652	NA	43128.89776	10.78627148	medium	5.34106412	144	DTR_305266	43.9	85.86	6.572377501	17.55306589	4	1
ZJ_WZ_contig_7043184_1	4650	NA	45658.87619	10.18421912	low	26.96562388	5	GCA_002579255.1	39.8	9.49	7.153322789	18.48073317	4	1
JS_LYG_contig_18231658_1	4649	NA	124514.6118	3.733698344	medium	7.632880099	89	DTR_233849	30.16	93.44	2.154862119	6.493207547	2	1
GD_ZH_contig_7803107||full_1	4645	NA	106902.6346	4.345075325	medium	9.049739468	41	GCA_022818345.1	36.5	45.6	5.34	15.22	1	1
GX_BH_contig_21722143||full_1	4641	NA	62924.73272	7.375478288	medium	9.770421783	15	3300007289|Ga0104734_1000101	42.63	43.53	1.463852868	7.999339152	2	1
SD_DY_contig_16964600||full_1	4634	NA	41777.10576	11.0921997	low	10.0351978	43	GCA_012941865.1	39.76	45.97	5.398823529	13.18823529	2	1
JS_YC_contig_15029444||full_1	4630	NA	26187.11169	17.6804531	low	10.7645696	9	DTR_074463	47.1	41.87	6.93	15.19	1	1
ZJ_WZ_contig_17556299_1	4621	NA	171894.5434	2.688276143	high	4.163230398	3	GCA_902983455.1	61.75	96.85	2.845142119	4.685142119	2	1
GD_ST_contig_25847315||full_1	4606	NA	400280.9536	1.150691773	low	13.18212496	17	3300017917|Ga0192394_117770	39.51	35.15	1.317169179	3.612378559	2	1
GX_BH_contig_780523_1	4606	NA	50659.40463	9.092092641	low	25.66135867	6	DTR_208067	45.5	9.51	4.12	12.07	1	1
SD_DY_contig_11122604||full_1	4598	NA	NA	NA	NA	NA	0	NA	NA	NA	2.39	5.91	1	1
ZJ_WZ_contig_15273596||full_1	4592	NA	95963.36316	4.785159512	medium	6.4623374	12	DTR_330960	36.58	70.63	3.2	5.93	1	1.01
HN_SY_contig_17619321_1	4584	NA	179196.4557	2.558086309	high	4.717618862	90	DTR_128960	57.52	51.41	1.606095238	6.749863946	2	1
HN_SY_contig_21449400_1	4583	NA	86636.01694	5.289947716	medium	8.284564289	62	DTR_358129	38.9	48.89	2.64125	8.520793651	2	1
JS_LYG_contig_16932246||full_1	4568	NA	83478	5.472100434	high	1.916732129	1	651720	81.72	92.18	5.154876792	13.27080156	3	1
GD_ZH_contig_19871378||full_1	4561	NA	66027.61584	6.907715721	low	13.97579829	52	373841	38	31.1	4.15	13.58	1	1
JS_LYG_contig_22259325_1	4561	NA	209869.5344	2.173254928	medium	8.895372584	10	DTR_330436	44.09	50.5	2.439507006	9.12220758	3	1
LN_DD_contig_13387355||full_1	4560	NA	NA	NA	NA	NA	0	NA	NA	NA	0.7	2.94	1	1
HN_SY_contig_31832596_1	4555	NA	72149.65429	6.313266564	low	15.8221247	900	DTR_351821	53.8	17.4	2.87	12.42	1	1
HN_SY_contig_5410581||full_1	4553	NA	53670.05483	8.483315351	medium	6.784734348	307	GCA_902983205.1	34.96	63.8	6.48	11.75	1	1
ZJ_WZ_contig_22987988_1	4529	NA	NA	NA	NA	NA	0	NA	NA	NA	2.71	11.34	1	1
GD_ZH_contig_23431559||full_1	4528	NA	295848	1.53051567	medium	7.542667411	1	3300022719|Ga0248485_1000019	65.21	25.55	4.21	8.29	1	1
GD_ZH_contig_9869949||full_1	4518	NA	135859.4776	3.3254949	low	26.96562388	17	DTR_208065	39.9	9.88	5.154108108	10.37064865	2	1
ZJ_WZ_contig_13174704||full_1	4509	NA	224822	2.005586642	medium	8.895372584	1	DTR_278376	47.01	51.77	1.4	10.78	1	1
FJ_XM_contig_6175134_1	4508	1941	156958.5399	1.236632299	low	13.01267382	6	DTR_575091	43.6	25.21	1.592092238	4.539831271	2	1
ZJ_WZ_contig_26650509_1	4499	NA	58130.44254	7.739490365	high	2.065882536	198	DTR_889593	72.82	87.48	6.438519312	10.08966491	5	1
ZJ_WZ_contig_25050854||full_1	4495	NA	323895.616	1.387792788	medium	5.345780422	10	3300017700|Ga0181339_1000001	38.24	80.73	2.18	10.59	1	1
GD_ZH_contig_15677437||full_1	4492	NA	78007	5.758457574	low	16.35466304	1	DTR_714784	41.28	19.33	2.34	5.78	1	1
JS_YC_contig_9161345||full_1	4492	NA	41304.87658	10.8752292	high	3.774964405	33	DTR_330887	49.4	94.45	4.557174397	16.12945216	4	1
ZJ_NB_contig_9994582||full_1	4488	NA	38738.4901	11.58537668	medium	9.770421783	353	GCA_002584285.1	42.84	45.12	5.875250836	13.31016722	2	1
LN_DD_contig_15634637||full_1	4486	NA	214576.3187	2.090631448	medium	8.062709966	60	748096	36.24	62.27	1.29	6.74	1	1
ZJ_NB_contig_17323683||full_1	4482	NA	209932.3271	2.134973713	high	4.545549193	32	DTR_891506	54.29	68.04	2.060813953	3.508837209	2	1
HN_SY_contig_12392686||full_1	4481	NA	41927.20801	10.6875707	low	18.15858546	622	DTR_246012	31.8	35.07	7.820428571	12.84242857	2	1
SD_DY_contig_10415984||full_1	4481	NA	51400.34708	8.717839965	medium	8.402006449	759	DTR_648459	38.25	53.55	6.444967532	12.47784091	2	1
ZJ_WZ_contig_11083408||full_1	4474	NA	54183.54268	8.257119743	medium	6.00604023	6	3300007289|Ga0104734_1000101	47.93	66.97	6.343010753	10.74032258	2	1
ZJ_NB_contig_15179204||full_1	4465	NA	118233	3.776441433	low	25.07880911	1	DTR_041643	27.7	11.52	2.06	5.74	1	1
SD_QD_contig_21380273||full_1	4464	NA	NA	NA	NA	NA	0	NA	NA	NA	0.68	2.88	1	1.02
JS_YC_contig_26866756||full_1	4463	NA	NA	NA	NA	NA	0	NA	NA	NA	0.37	12.58	1	1
GD_ST_contig_553985||full_1	4461	NA	85480	5.218764623	low	27.3298539	1	DTR_356032	34.3	11.01	2.32	5.74	1	1
GX_BH_contig_19650172_1	4461	NA	124120.0778	3.59410023	low	26.96562388	6	3300033148|Ga0366832_1000132	40.2	9.76	2.88	12.1	1	1
ZJ_NB_contig_819479||full_1	4451	NA	46453.2165	9.581683111	medium	6.715262547	59	DTR_151367	39.97	65.38	6.66	14.6	1	1
