,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
JS_LYG_contig_16128066||full,0,0,0,0,0,0,0,0.28054407,1.747037026,0.044647361,0.639767348,7.033143255,5.047522298,3.448235516,0.562552688,1.52329646,0,0.144351957,0,0,0,0,0,0,3.477235338,0.118195829,3.627295934,21.4833605,44.6087195,0,13.82420479,0.378817531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31105312,0,0,0.257750494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.649707605,6.98817972,4.819568485,2.843849526,1.789486529,3.449993806,1.29070367,1.483595923,0.260199673,1.907781475,2.412567272,1.828159853,3.98363496,1.386004192,2.033498551,0,0,0,0,0,0,0,0,0.948465125,1.108661975,0,0.141925168,0,0,0.193032344,0
JS_LYG_contig_16162928,0,0,0,0,0,0,0,0,6.895953061,4.90571904,7.969133175,3.744783038,7.899650199,4.981964183,4.709152014,3.785788668,0,0,0,0,0,0,0,0,59.94283236,26.92920672,51.69890888,50.83023074,62.82980857,57.66411093,110.2694119,110.0008177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355394684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32964009,0.662079878,0.427718708,0.246526715,0.376033001,3.649585047,1.423338817,3.023428439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.928152592,10.20079353,13.51946716,5.424460504,12.32102114,10.53140144,10.39383867,10.92411111
JS_LYG_contig_16168531,0,0,0,0,0,0,0,0,1.051617297,1.713911979,1.209981615,0.961253799,1.577164379,0.877344654,0.505672404,0,0,0,0,0,0,0,0,0,3.271726655,4.280944569,9.541274941,7.303623311,12.50416236,6.934798289,1.085049156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338904814,0.270928353,0.708738867,0.039320103,0.631031552,1.513328192,0.484131658,0.402920356
JS_LYG_contig_16240250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.60762897,20.71120048,5.906349139,6.688943366,10.58039152,7.10778725,7.555605136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109030766,0.345375937,0,0,0.728913801,1.853340766,0.574544426,0.358819334,0,0,0,0,0,0.440288586,0,0,0,0,0,0,0.050675717,0,0.01697215,0,8.734037811,19.4925367,5.158684317,7.212014532,19.96108996,23.37661742,23.74470038,20.30276559
JS_LYG_contig_16438316,0,0,0,0,0,0,0,0,58.29179511,33.53930969,41.68834465,21.1709578,22.82807592,21.35731803,40.43200778,16.1957433,0,2.20162554,0,0,0,0,0,0,30.3906865,15.07227859,33.02216547,21.13342403,21.12568929,32.83575971,21.24731541,17.61585478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030379365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10533492,28.93694992,37.45857605,24.06098878,37.96952322,40.04900328,40.80035272,35.27066107
JS_LYG_contig_1644482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87377752,18.28189542,13.80794292,0.728643461,4.248513572,32.76071935,1.478905283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_16448585||0_partial_1,0,0,0,0,0,0,0,0,6.117616424,20.10218783,20.13146529,12.99895939,6.93341786,8.094916983,19.73494816,7.258411713,0,0,0,0,0,0,0,0,20.30264787,21.37259704,22.97918777,32.91495937,20.92765413,13.65086501,3.993170338,7.082951808,12.58615727,3.23440138,4.986788385,5.269606624,7.513319133,10.92113187,14.02048021,12.15850562,0,0,0,0,0,0,0,0,0,14.23873672,0,4.568186933,0.189285927,0,3.555119725,2.120274242,3.343223015,10.31210308,3.378279102,13.5128525,5.382450931,4.24081676,5.574055989,8.427644798,9.841556471,21.58293131,4.55460849,18.52863032,18.07220603,10.97793806,15.16637868,15.82612341,11.88561959,6.136823111,14.65405284,10.38638651,18.06093379,22.72140735,25.52750632,12.7274306,3.898184595,0.156359191,2.077016758,2.639499968,2.418953364,1.041809954,8.315138074,2.3081171,57.30776273,74.19148983,82.22256461,71.01880813,36.2843821,27.63792215,24.28738565,44.72772568
JS_LYG_contig_16487083||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617852006,16.70028474,45.11301471,0,0,102.1548131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_16650909||full,7.09064279,9.629487096,0,1.517753037,15.90949845,3.301382799,15.0598919,19.04203536,0,0,0.877209586,0.637845544,0.484252523,2.474805984,0.888181975,1.960071368,0,2.39606095,0,0,0,0,0,0,4.467439441,14.69321178,5.987469035,7.916032011,5.75671032,17.03383436,6.104646281,0,0,0,0,0,0,0,0,0,7.760394258,20.78793129,14.81851121,18.29819505,8.854376306,17.54221195,19.26431111,26.44781838,1.942410655,1.815008017,6.428614149,2.622532693,6.064272893,0.999610264,1.817886931,1.971148832,0.216725472,0,0.08437838,0.039140455,0.376293717,0.40867205,0,0.013348747,9.049297956,17.06380271,17.83094404,16.0127251,10.2442194,8.692897969,17.90536791,14.21544587,0,0,0,0,0,0,0,0,0,0,0,0.350848057,0.716963467,0,0.17273494,0,1.553247601,1.825037984,3.939925154,2.157134276,0.666759412,0.518389372,1.027467313,0.396124417
JS_LYG_contig_16798679||0_partial_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.23896916,100.0822568,275.9321072,19.83762547,4.354930601,289.2754455,30.00100045,20.24216431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_16854415,0,0,0,0,0,0,0,0,0,0.789740908,0.795696457,0.097823922,0,0.573077343,0,0.535888498,0,0,0,0,0,0,0,0,17.90665704,25.60066106,24.4432309,5.742420732,6.541142423,37.4216999,0.883723881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_16872623||full,0,0,0,0,0,0,0,0,7.721523708,3.813826095,6.111688949,2.599566094,2.915052787,1.450277955,4.161735046,1.225456598,0,0,0,0,0,0,0,0,4.76246697,7.958172328,8.967474993,0,0.301931472,32.23818975,0.963100469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490066596,0.861198018,0,0.125277715,0,0,0.133488314
JS_LYG_contig_16909819||full,2.464386888,0.068971795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.36136435,3.335253564,13.11814838,0,2.902946598,2.196703464,3.582371676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_1715965||full,0.255226922,0,0,0,0,0,0,0,0.961306953,0,0.145250403,0,0,0.38916261,0,0.266520281,0,0,0,0,0,0,0,0,6.757147417,11.44808982,8.991034306,10.51044864,7.365468623,15.54938704,2.201051593,0,3.721813144,3.239144835,12.96081163,8.196268781,5.929209316,7.902991104,2.672137716,4.061167115,0,0,0,0,0,0,0,0,1.379349068,3.461894544,0.492653759,2.072720504,1.016424384,0.036599542,1.399190996,3.716440285,14.76813928,16.32521051,24.22983438,22.4575409,9.928819878,10.48561282,11.81727715,14.17836243,4.959585883,2.623537504,4.627200958,5.609035315,6.280144495,5.938161336,4.365105343,3.538674065,4.629641387,5.209457479,3.61692684,5.153085149,5.390413748,2.339398331,5.793243334,5.197352953,0,0,0,0,0,0,0,0,13.36911449,15.50447236,12.72379021,13.73662744,9.282944718,8.980792689,7.528875148,7.723114242
JS_LYG_contig_17238680||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.992955143,18.3585968,15.93208813,2.654222132,0.049882798,18.37580275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_17302684||full,0,0,0,0,0,0,0,0,0.195413867,0.485329377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.768487202,16.34324828,8.63900996,8.566266554,7.397784503,6.170237454,0.271770514,0,0,0,0.004372452,0,0,0.069850925,1.22265173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.632414759,1.54401999,3.366054515,0.650392512,0.519479245,0.251480943,1.543744702,0.717655274,0,0.894710189,0,0,0,0,0.144418732,0,0,0,0,0,0.01670511,0,0.32955669,0,0,0,0,0,0,0,0,0,8.790599647,4.787407296,2.980276752,6.600823042,9.479028874,9.478961622,5.132736184,5.710321341
JS_LYG_contig_17324979||full_1,0,0,0,0,0,0,0,0,6.313858293,0,0,1.038415842,2.6688008,0.903777659,0.673660453,0.733346035,0,0,0,0,0,0,0,0,2.275798476,0,4.117816343,9.769081313,16.30880579,4.547723659,3.823927235,4.55577668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83432639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027820967,11.84746311,0,0.294137485,10.70539786,10.3879006,10.68814636,15.99326448
JS_LYG_contig_17382270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.96750369,1.491736432,8.79392248,13.32096444,86.42990222,6.328161568,13.05838346,0.059888314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107565596,1.625487086,0,9.786086283,0.210025715,2.041203085,1.801102654,0.726971325
JS_LYG_contig_18055438||full,0,0,0,0,0,0,0,0,0.573290853,0.979315233,0.773733563,1.983540238,0.403746611,1.246188651,1.480303356,1.813267064,0,5.301886414,0,0,0,0,0,0,4.429090305,25.00782798,27.09105804,4.052909577,5.661098493,64.16734026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853835238,0.455029708,0,0,0.94006858,0.327199829,0,1.261121786,0,0,0,0,0,0,0,0,3.653610727,10.77001717,12.92376158,11.21523239,13.59342464,6.418590593,5.119147438,3.631844352,0,0,0,0,0,0,0,0,8.24984788,1.325772594,4.094909413,3.267545293,0.257268077,2.240632973,1.973600812,2.317594442
JS_LYG_contig_18393052||full,0,0,0,0,0,0,0,0,11.78945021,8.900958816,5.179991236,8.699836638,2.925730476,7.214558715,6.949959293,8.090335616,0,0,0,0,0,0,0,0,38.09432113,33.79680956,27.575369,27.26082498,44.27731635,20.61515097,21.36303423,51.95242889,32.59915613,8.037533407,25.08413011,29.44252313,32.86026348,27.73553077,28.56661765,18.93123842,0,0,0,0,0,0,0,0,12.47671259,4.854763966,5.838310648,2.286729675,3.359130601,1.037917216,1.211050605,5.92521759,35.7780334,30.2551577,39.10827375,18.15103625,39.84693723,41.24962978,25.86769236,36.59787409,18.04275073,8.496857947,11.6711885,16.30829494,16.23535032,19.94437679,15.68720651,17.90906262,29.60705126,24.53378143,22.06070471,31.8227396,20.04995935,30.2205767,30.47780842,42.98758304,0,0.087314454,0,0.176396307,0.507600696,0,0,0,14.34792904,40.44575284,31.87812236,40.97138754,41.09265843,43.60330871,40.83151818,45.65293336
JS_LYG_contig_18529088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.80205317,25.19454821,14.87517152,4.165347675,1.458052314,15.12039979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_18695727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51901168,13.34735588,16.00042748,4.849579971,20.37382131,18.23003699,2.622807069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157286684,0,0,0,0.049942107,0,0.14369818,0
JS_LYG_contig_18969100||full,0,0,0,0,0,0,0,0,0.690462985,0.259580456,1.034425274,0,0,0.653117629,0.001652827,0.836582927,0,0,0,0,0,0,0,0,39.50193775,11.54681954,19.00736035,3.516304239,9.269972895,19.49530719,34.41198809,0,0,0,0,0,0,0,0,0,0,0,0,0.351864445,2.529497247,2.515280661,0.207430489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708799201,2.66076919,0,0.996397772,0,1.442390754,0.675050864,1.835185881
JS_LYG_contig_19010410||full,0,0,0,0,0,0,0,0,32.65212923,28.18613836,23.00094149,49.83917469,32.45614314,34.34002337,55.09442371,34.73783265,0.781922961,23.26094454,0.212265929,0,0,0,0,0,15.68505188,47.91158478,44.76890049,10.03439472,10.6569698,117.655033,0.870849689,0,0.402012559,0,0.168552466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219740572,0,0,0,0,0,0,0,0,0.292260724,0.627434125,0.250896421,0.091162639,0,0,0,9.553826154,12.46897535,16.33481047,10.41671616,11.00030016,7.085603046,9.45736774,8.969526805,0,0,0,0,0,0,0,0,32.06865576,8.047339138,24.00532505,10.91551132,8.102061715,9.124084438,4.39442511,7.432434764
JS_LYG_contig_19018576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.36503069,15.15365893,8.333537168,8.145549846,11.49700205,1.580968855,36.90238381,16.5426284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.567500081,3.387677557,0.660106483,1.055224587,3.830601,9.85714263,5.603495234,11.34066045
JS_LYG_contig_1905822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.043531313,25.82734944,12.16768296,2.406352063,0,23.03391362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_19124601||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.280981147,2.171241233,12.65084884,1.157647262,1.347020147,7.154825361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208689442,0,0.197362223,0,0,0,0.791191193,0
JS_LYG_contig_19235817||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4212557,3.485486861,19.74919518,0.082332367,0,65.48536128,0,0,0,0,0,0,0,0,0,0,0.225242285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_19641624||full,0,0,0,0,0,0,0,0,3.18111106,1.08723192,3.609716221,2.637553502,1.94050623,4.003004283,1.229138396,5.738759357,0,1.047306997,0,0,0,0,0,0,9.647360922,26.50784914,15.58871829,16.2160278,14.09581044,24.20889517,16.61865666,0.862344754,0,0,0,0,0,0,0,0,0,0,0.497784459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.499004391,1.632580033,0.565073296,0.988934639,2.220958299,2.826601408,2.041630976,0.513962685,0,0,0,0,0,0,0,0,7.009617099,13.05231554,11.5061736,6.561291541,3.438244774,10.17996558,5.636799756,5.378614749
JS_LYG_contig_19769015||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.519391493,4.51124507,13.88907422,0.014449047,0,56.44254805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_19940006,0,0,0,0,0,0,0,0,2.808009728,0.683616229,4.07482723,2.380204513,2.951765004,0.891746018,3.357625495,0.186380069,0,0,0,0,0,0,0,0,10.51496839,5.455406204,7.325558342,10.83503241,18.81032727,3.931327504,9.162375763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_20051357||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85582835,5.601877782,12.29270932,5.120869271,10.83729164,1.502736682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730212383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_20188765,0,0,0,0,0,0,0,0,0,0,0.000412054,0,0,0,0,0,0,2.95413732,0.254404978,0,0,0,0,0,15.54252896,16.88220523,21.39303097,14.10932336,8.97567075,14.94731623,15.85451528,15.23386215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363467775,3.684871551,4.789634109,0,1.19833292,0.470841139,1.486867902,1.488164603
JS_LYG_contig_20252613||full_1,0,0,0,0,0,0,0,0,1.439694896,10.87881251,13.60250166,6.054385104,0.475968756,5.833190668,4.781308527,13.62667658,0,0,0,0,0,0,0,0,8.56050841,18.39482732,11.86754816,6.635953569,0.919166358,22.81556938,0,0,0,0,0,0,0,0,0,0,0,2.054273907,1.800686435,0.865564828,0.424176444,0.098932879,2.579655602,1.320253578,0,0,0,0.223368281,0,0,0.048883038,0.174900395,0,0,0,0,0,0,0,0,0.813046092,0.866008741,0,3.225110326,0.278129902,0.106473558,1.239432434,0,0,0,0,0,0,0,0,0,0.105670339,0.375082745,0.415716226,0,0,0.801512808,0.147390129,0,0.918121559,1.076309253,0,7.49047585,0.605109946,0,0.151957454,0.049990309
JS_LYG_contig_20279632||full,0,0,0,0,0,0,0,0,10.94216364,10.06747651,4.059836612,2.550274897,3.148001935,6.010955816,6.197518785,5.552071504,0,0,0,0,0.639905819,0,0,0,32.08739353,35.06415296,22.46038845,32.54526983,42.05117821,24.8335603,28.04591193,0,27.63684278,11.62985547,18.57603948,24.12429056,36.60340278,24.52558004,38.11177864,15.6764338,0,0,0,0,0,0,0,0,10.65029747,4.91725949,4.197461653,5.634578253,2.230142134,1.308924152,3.63672844,2.287547392,44.53505257,37.36562462,35.91986227,15.2621529,44.94840628,32.84853785,31.74990991,43.07401571,19.63493178,14.16910612,17.00463384,13.12528715,18.22354762,22.55768785,12.61028056,18.2927979,22.95129975,28.47515521,22.40718349,31.74380266,20.86489948,23.19378096,29.51797849,28.35364556,0,1.115245099,0.405118652,0,0.270903116,0,0.051216433,0,15.71774577,33.72870508,20.60873294,37.28661814,44.24198323,36.35757233,40.01611927,23.80060449
JS_LYG_contig_20392063||full,0,0,0,0,0,0,0,0,0.093710414,0.350462226,1.60633601,2.079085698,1.427408135,0.342390318,0,0.304343461,0,0,0,0,0,0,0,0,8.069242082,12.18784368,10.26558127,5.07538791,3.539754428,15.75174739,1.496204131,0,0,0,0,0,0,0,0,0.074062874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117453322,0.845185988,0.29406794,0.574053048,0,0.659042624,0,0,0,0,0.151032075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.970578464,2.02790711,1.539745299,4.411121598,0.061684608,1.723618522,1.036342066,1.890250745
JS_LYG_contig_20436841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77354627,22.97707548,10.57532898,1.921567479,0.058624452,22.43700651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_20606655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151378814,4.653336488,18.468915,0.135874755,0,19.6421616,0.31372225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_20633028||full,0,0,0,0,0,0,0,0,40.38353296,19.1214887,35.72023484,34.08240095,21.6335787,39.96460198,35.68027755,44.10371453,0,0,0,0,0,0,0,0,23.62941637,50.10082993,49.42262246,38.71654146,50.41118279,90.96917823,87.31536085,60.84254223,2.119767782,0.430517722,0.119924949,0,0.565810004,0.621778037,0,0.076103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845552075,0,0,0,0,0.629797072,0,0,0,0.028512395,0,5.539098613,1.464375472,2.743527349,9.677661476,5.128747999,6.17204347,2.272042203,4.116681888,0,0,0,0,0,0,0,0,13.03809094,15.27669209,0,14.17494914,6.438102177,7.049509898,10.84894366,9.655951257
JS_LYG_contig_20859688||full,0,0,0,0,0,0,0,0,64.61681508,28.56723878,38.36837155,31.3284736,29.66087844,33.24062,43.5835765,20.51198082,0,2.864480065,0,0,0,0,0,0,448.6327163,265.7860567,514.8322268,258.3973896,301.2374586,690.4487754,341.0340048,328.3483438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.979272349,5.931520313,4.653728942,3.746477594,2.522970134,1.598685609,2.773199651,2.065138186,0,0,0,0,0,0,0,0,31.76665133,31.99755194,23.72359668,22.42876535,22.92498491,53.02409465,22.97045064,41.15964425,0.129721356,0,0,0.059039017,0.226402175,0.519672148,0.591457777,0.264356585,0,0,0,0,0,0,0,0,0.215902984,0.883072549,0.201038321,0.129646038,0.723636404,1.324824757,0.664438417,0.748872445
JS_LYG_contig_20878995,0,0,0,0,0,0,0,0,11.10602222,0.63738613,5.708243362,2.863788951,1.566424751,1.11585873,0.58842937,0,0,0,0,0,0,0,0,0,3.663736734,5.098876507,20.27679116,2.142405994,16.84247464,31.31204828,2.518879618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277134354,0,0,0,0.176627978,0.399766953,0.393390185,0
